startingAirport,destinationAirport,flightDate,totalFare,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw
CLT,DFW,2022-04-17,243.1,2022-04-17,2022-04-17
CLT,DFW,2022-04-18,252.1,2022-04-18,2022-04-18
CLT,DFW,2022-04-19,228.46,2022-04-19,2022-04-19
CLT,DFW,2022-04-20,231.1,2022-04-20,2022-04-20
CLT,DFW,2022-04-21,228.46,2022-04-21,2022-04-21
CLT,DFW,2022-04-22,231.1,2022-04-22,2022-04-22
CLT,DFW,2022-04-23,214.1,2022-04-23,2022-04-23
CLT,DFW,2022-04-24,214.1,2022-04-24,2022-04-24
CLT,DFW,2022-04-25,223.1,2022-04-25,2022-04-25
CLT,DFW,2022-04-26,204.1,2022-04-26,2022-04-26
CLT,DFW,2022-04-27,213.1,2022-04-27,2022-04-27
CLT,DFW,2022-04-28,168.46,2022-04-28,2022-04-28
CLT,DFW,2022-04-29,142.49,2022-04-29,2022-04-29
CLT,DFW,2022-04-30,199.08,2022-04-30,2022-04-30
CLT,DFW,2022-05-01,214.1,2022-05-01,2022-05-01
CLT,DFW,2022-05-02,214.1,2022-05-02,2022-05-02
CLT,DFW,2022-05-03,146.1,2022-05-03,2022-05-03
CLT,DFW,2022-05-04,146.1,2022-05-04,2022-05-04
CLT,DFW,2022-05-05,146.1,2022-05-05,2022-05-05
CLT,DFW,2022-05-06,129.08,2022-05-06,2022-05-06
CLT,DFW,2022-05-07,88.08,2022-05-07,2022-05-07
CLT,DFW,2022-05-08,213.1,2022-05-08,2022-05-08
CLT,DFW,2022-05-09,154.08,2022-05-09,2022-05-09
CLT,DFW,2022-05-10,98.28,2022-05-10,2022-05-10
CLT,DFW,2022-05-11,98.28,2022-05-11,2022-05-11
CLT,DFW,2022-05-12,129.08,2022-05-12,2022-05-12
CLT,DFW,2022-05-13,82.87,2022-05-13,2022-05-13
CLT,DFW,2022-05-14,88.08,2022-05-14,2022-05-14
CLT,DFW,2022-05-15,186.08,2022-05-15,2022-05-15
CLT,DFW,2022-05-16,186.08,2022-05-16,2022-05-16
CLT,DFW,2022-05-17,98.28,2022-05-17,2022-05-17
CLT,DFW,2022-05-18,98.28,2022-05-18,2022-05-18
CLT,DFW,2022-05-19,170.1,2022-05-19,2022-05-19
CLT,DFW,2022-05-20,112.49,2022-05-20,2022-05-20
CLT,DFW,2022-05-21,88.08,2022-05-21,2022-05-21
CLT,DFW,2022-05-22,186.08,2022-05-22,2022-05-22
CLT,DFW,2022-05-23,186.08,2022-05-23,2022-05-23
CLT,DFW,2022-05-24,146.1,2022-05-24,2022-05-24
CLT,DFW,2022-05-25,170.1,2022-05-25,2022-05-25
CLT,DFW,2022-05-26,171.1,2022-05-26,2022-05-26
CLT,DFW,2022-05-27,202.49,2022-05-27,2022-05-27
CLT,DFW,2022-05-28,108.08,2022-05-28,2022-05-28
CLT,DFW,2022-05-29,161.1,2022-05-29,2022-05-29
CLT,DFW,2022-05-30,211.1,2022-05-30,2022-05-30
CLT,DFW,2022-05-31,182.1,2022-05-31,2022-05-31
CLT,DFW,2022-06-01,161.1,2022-06-01,2022-06-01
CLT,DFW,2022-06-02,170.1,2022-06-02,2022-06-02
CLT,DFW,2022-06-03,161.1,2022-06-03,2022-06-03
CLT,DTW,2022-04-17,189.1,2022-04-17,2022-04-17
CLT,DTW,2022-04-18,189.1,2022-04-18,2022-04-18
CLT,DTW,2022-04-19,178.1,2022-04-19,2022-04-19
CLT,DTW,2022-04-20,178.1,2022-04-20,2022-04-20
CLT,DTW,2022-04-21,178.1,2022-04-21,2022-04-21
CLT,DTW,2022-04-22,178.1,2022-04-22,2022-04-22
CLT,DTW,2022-04-23,167.1,2022-04-23,2022-04-23
CLT,DTW,2022-04-24,312.09,2022-04-24,2022-04-24
CLT,DTW,2022-04-25,167.1,2022-04-25,2022-04-25
CLT,DTW,2022-04-26,159.1,2022-04-26,2022-04-26
CLT,DTW,2022-04-27,159.1,2022-04-27,2022-04-27
CLT,DTW,2022-04-28,277.1,2022-04-28,2022-04-28
CLT,DTW,2022-04-29,289.08,2022-04-29,2022-04-29
CLT,DTW,2022-04-30,159.1,2022-04-30,2022-04-30
CLT,DTW,2022-05-01,159.1,2022-05-01,2022-05-01
CLT,DTW,2022-05-02,136.1,2022-05-02,2022-05-02
CLT,DTW,2022-05-03,136.1,2022-05-03,2022-05-03
CLT,DTW,2022-05-04,136.1,2022-05-04,2022-05-04
CLT,DTW,2022-05-05,136.1,2022-05-05,2022-05-05
CLT,DTW,2022-05-06,159.1,2022-05-06,2022-05-06
CLT,DTW,2022-05-07,156.1,2022-05-07,2022-05-07
CLT,DTW,2022-05-08,138.49,2022-05-08,2022-05-08
CLT,DTW,2022-05-09,136.1,2022-05-09,2022-05-09
CLT,DTW,2022-05-10,116.1,2022-05-10,2022-05-10
CLT,DTW,2022-05-11,129.08,2022-05-11,2022-05-11
CLT,DTW,2022-05-12,129.08,2022-05-12,2022-05-12
CLT,DTW,2022-05-13,197.1,2022-05-13,2022-05-13
CLT,DTW,2022-05-14,167.1,2022-05-14,2022-05-14
CLT,DTW,2022-05-15,197.1,2022-05-15,2022-05-15
CLT,DTW,2022-05-16,167.1,2022-05-16,2022-05-16
CLT,DTW,2022-05-17,136.1,2022-05-17,2022-05-17
CLT,DTW,2022-05-18,129.08,2022-05-18,2022-05-18
CLT,DTW,2022-05-19,136.1,2022-05-19,2022-05-19
CLT,DTW,2022-05-20,197.1,2022-05-20,2022-05-20
CLT,DTW,2022-05-21,167.1,2022-05-21,2022-05-21
CLT,DTW,2022-05-22,197.1,2022-05-22,2022-05-22
CLT,DTW,2022-05-23,136.1,2022-05-23,2022-05-23
CLT,DTW,2022-05-24,136.1,2022-05-24,2022-05-24
CLT,DTW,2022-05-25,136.1,2022-05-25,2022-05-25
CLT,DTW,2022-05-26,159.1,2022-05-26,2022-05-26
CLT,DTW,2022-05-27,227.1,2022-05-27,2022-05-27
CLT,DTW,2022-05-28,195.2,2022-05-28,2022-05-28
CLT,DTW,2022-05-29,167.1,2022-05-29,2022-05-29
CLT,DTW,2022-05-30,217.09,2022-05-30,2022-05-30
CLT,DTW,2022-05-31,139.1,2022-05-31,2022-05-31
CLT,DTW,2022-06-01,139.1,2022-06-01,2022-06-01
CLT,DTW,2022-06-02,139.1,2022-06-02,2022-06-02
CLT,DTW,2022-06-03,136.1,2022-06-03,2022-06-03
CLT,EWR,2022-04-17,243.1,2022-04-17,2022-04-17
CLT,EWR,2022-04-18,232.08,2022-04-18,2022-04-18
CLT,EWR,2022-04-19,243.1,2022-04-19,2022-04-19
CLT,EWR,2022-04-20,243.1,2022-04-20,2022-04-20
CLT,EWR,2022-04-21,232.08,2022-04-21,2022-04-21
CLT,EWR,2022-04-22,243.1,2022-04-22,2022-04-22
CLT,EWR,2022-04-23,243.1,2022-04-23,2022-04-23
CLT,EWR,2022-04-24,447.1,2022-04-24,2022-04-24
CLT,EWR,2022-04-25,243.1,2022-04-25,2022-04-25
CLT,EWR,2022-04-26,135.2,2022-04-26,2022-04-26
CLT,EWR,2022-04-27,206.1,2022-04-27,2022-04-27
CLT,EWR,2022-04-28,206.1,2022-04-28,2022-04-28
CLT,EWR,2022-04-29,143.08,2022-04-29,2022-04-29
CLT,EWR,2022-04-30,202.08,2022-04-30,2022-04-30
CLT,EWR,2022-05-01,197.1,2022-05-01,2022-05-01
CLT,EWR,2022-05-02,127.1,2022-05-02,2022-05-02
CLT,EWR,2022-05-03,115.7,2022-05-03,2022-05-03
CLT,EWR,2022-05-04,127.1,2022-05-04,2022-05-04
CLT,EWR,2022-05-05,115.7,2022-05-05,2022-05-05
CLT,EWR,2022-05-06,115.7,2022-05-06,2022-05-06
CLT,EWR,2022-05-07,127.1,2022-05-07,2022-05-07
CLT,EWR,2022-05-08,147.1,2022-05-08,2022-05-08
CLT,EWR,2022-05-09,127.1,2022-05-09,2022-05-09
CLT,EWR,2022-05-10,110.2,2022-05-10,2022-05-10
CLT,EWR,2022-05-11,127.1,2022-05-11,2022-05-11
CLT,EWR,2022-05-12,54.18,2022-05-12,2022-05-12
CLT,EWR,2022-05-13,120.71,2022-05-13,2022-05-13
CLT,EWR,2022-05-14,127.1,2022-05-14,2022-05-14
CLT,EWR,2022-05-15,156.1,2022-05-15,2022-05-15
CLT,EWR,2022-05-16,116.46,2022-05-16,2022-05-16
CLT,EWR,2022-05-17,110.7,2022-05-17,2022-05-17
CLT,EWR,2022-05-18,127.1,2022-05-18,2022-05-18
CLT,EWR,2022-05-19,116.46,2022-05-19,2022-05-19
CLT,EWR,2022-05-20,147.1,2022-05-20,2022-05-20
CLT,EWR,2022-05-21,127.1,2022-05-21,2022-05-21
CLT,EWR,2022-05-22,147.1,2022-05-22,2022-05-22
CLT,EWR,2022-05-23,127.1,2022-05-23,2022-05-23
CLT,EWR,2022-05-24,110.7,2022-05-24,2022-05-24
CLT,EWR,2022-05-25,127.08,2022-05-25,2022-05-25
CLT,EWR,2022-05-26,127.08,2022-05-26,2022-05-26
CLT,EWR,2022-05-27,127.08,2022-05-27,2022-05-27
CLT,EWR,2022-05-28,127.08,2022-05-28,2022-05-28
CLT,EWR,2022-05-29,147.1,2022-05-29,2022-05-29
CLT,EWR,2022-05-30,167.09,2022-05-30,2022-05-30
CLT,EWR,2022-05-31,147.1,2022-05-31,2022-05-31
CLT,EWR,2022-06-01,147.1,2022-06-01,2022-06-01
CLT,EWR,2022-06-02,116.46,2022-06-02,2022-06-02
CLT,EWR,2022-06-03,143.08,2022-06-03,2022-06-03
CLT,IAD,2022-04-17,190.1,2022-04-17,2022-04-17
CLT,IAD,2022-04-18,189.1,2022-04-18,2022-04-18
CLT,IAD,2022-04-19,178.1,2022-04-19,2022-04-19
CLT,IAD,2022-04-20,178.1,2022-04-20,2022-04-20
CLT,IAD,2022-04-21,178.1,2022-04-21,2022-04-21
CLT,IAD,2022-04-22,178.1,2022-04-22,2022-04-22
CLT,IAD,2022-04-23,158.1,2022-04-23,2022-04-23
CLT,IAD,2022-04-24,205.1,2022-04-24,2022-04-24
CLT,IAD,2022-04-25,158.1,2022-04-25,2022-04-25
CLT,IAD,2022-04-26,130.2,2022-04-26,2022-04-26
CLT,IAD,2022-04-27,145.19,2022-04-27,2022-04-27
CLT,IAD,2022-04-28,150.1,2022-04-28,2022-04-28
CLT,IAD,2022-04-29,150.1,2022-04-29,2022-04-29
CLT,IAD,2022-04-30,150.1,2022-04-30,2022-04-30
CLT,IAD,2022-05-01,158.1,2022-05-01,2022-05-01
CLT,IAD,2022-05-02,138.1,2022-05-02,2022-05-02
CLT,IAD,2022-05-03,96.1,2022-05-03,2022-05-03
CLT,IAD,2022-05-04,96.1,2022-05-04,2022-05-04
CLT,IAD,2022-05-05,96.1,2022-05-05,2022-05-05
CLT,IAD,2022-05-06,118.1,2022-05-06,2022-05-06
CLT,IAD,2022-05-07,96.1,2022-05-07,2022-05-07
CLT,IAD,2022-05-08,107.1,2022-05-08,2022-05-08
CLT,IAD,2022-05-09,107.1,2022-05-09,2022-05-09
CLT,IAD,2022-05-10,96.1,2022-05-10,2022-05-10
CLT,IAD,2022-05-11,96.1,2022-05-11,2022-05-11
CLT,IAD,2022-05-12,107.1,2022-05-12,2022-05-12
CLT,IAD,2022-05-13,107.1,2022-05-13,2022-05-13
CLT,IAD,2022-05-14,96.1,2022-05-14,2022-05-14
CLT,IAD,2022-05-15,132.1,2022-05-15,2022-05-15
CLT,IAD,2022-05-16,107.1,2022-05-16,2022-05-16
CLT,IAD,2022-05-17,96.1,2022-05-17,2022-05-17
CLT,IAD,2022-05-18,96.1,2022-05-18,2022-05-18
CLT,IAD,2022-05-19,107.1,2022-05-19,2022-05-19
CLT,IAD,2022-05-20,107.1,2022-05-20,2022-05-20
CLT,IAD,2022-05-21,107.1,2022-05-21,2022-05-21
CLT,IAD,2022-05-22,132.1,2022-05-22,2022-05-22
CLT,IAD,2022-05-23,107.1,2022-05-23,2022-05-23
CLT,IAD,2022-05-24,96.1,2022-05-24,2022-05-24
CLT,IAD,2022-05-25,96.1,2022-05-25,2022-05-25
CLT,IAD,2022-05-26,118.1,2022-05-26,2022-05-26
CLT,IAD,2022-05-27,167.11,2022-05-27,2022-05-27
CLT,IAD,2022-05-28,107.1,2022-05-28,2022-05-28
CLT,IAD,2022-05-29,107.1,2022-05-29,2022-05-29
CLT,IAD,2022-05-30,152.1,2022-05-30,2022-05-30
CLT,IAD,2022-05-31,150.1,2022-05-31,2022-05-31
CLT,IAD,2022-06-01,101.1,2022-06-01,2022-06-01
CLT,IAD,2022-06-02,107.1,2022-06-02,2022-06-02
CLT,IAD,2022-06-03,101.1,2022-06-03,2022-06-03
CLT,JFK,2022-04-17,210.1,2022-04-17,2022-04-17
CLT,JFK,2022-04-18,210.1,2022-04-18,2022-04-18
CLT,JFK,2022-04-19,199.1,2022-04-19,2022-04-19
CLT,JFK,2022-04-20,199.1,2022-04-20,2022-04-20
CLT,JFK,2022-04-21,199.1,2022-04-21,2022-04-21
CLT,JFK,2022-04-22,199.1,2022-04-22,2022-04-22
CLT,JFK,2022-04-23,191.1,2022-04-23,2022-04-23
CLT,JFK,2022-04-24,297.1,2022-04-24,2022-04-24
CLT,JFK,2022-04-25,191.1,2022-04-25,2022-04-25
CLT,JFK,2022-04-26,180.1,2022-04-26,2022-04-26
CLT,JFK,2022-04-27,180.1,2022-04-27,2022-04-27
CLT,JFK,2022-04-28,180.1,2022-04-28,2022-04-28
CLT,JFK,2022-04-29,180.1,2022-04-29,2022-04-29
CLT,JFK,2022-04-30,180.1,2022-04-30,2022-04-30
CLT,JFK,2022-05-01,197.1,2022-05-01,2022-05-01
CLT,JFK,2022-05-02,127.1,2022-05-02,2022-05-02
CLT,JFK,2022-05-03,115.1,2022-05-03,2022-05-03
CLT,JFK,2022-05-04,127.1,2022-05-04,2022-05-04
CLT,JFK,2022-05-05,115.1,2022-05-05,2022-05-05
CLT,JFK,2022-05-06,135.71,2022-05-06,2022-05-06
CLT,JFK,2022-05-07,127.1,2022-05-07,2022-05-07
CLT,JFK,2022-05-08,147.1,2022-05-08,2022-05-08
CLT,JFK,2022-05-09,127.1,2022-05-09,2022-05-09
CLT,JFK,2022-05-10,105.1,2022-05-10,2022-05-10
CLT,JFK,2022-05-11,115.1,2022-05-11,2022-05-11
CLT,JFK,2022-05-12,105.1,2022-05-12,2022-05-12
CLT,JFK,2022-05-13,147.1,2022-05-13,2022-05-13
CLT,JFK,2022-05-14,127.1,2022-05-14,2022-05-14
CLT,JFK,2022-05-15,147.1,2022-05-15,2022-05-15
CLT,JFK,2022-05-16,127.1,2022-05-16,2022-05-16
CLT,JFK,2022-05-17,105.1,2022-05-17,2022-05-17
CLT,JFK,2022-05-18,105.1,2022-05-18,2022-05-18
CLT,JFK,2022-05-19,127.1,2022-05-19,2022-05-19
CLT,JFK,2022-05-20,147.1,2022-05-20,2022-05-20
CLT,JFK,2022-05-21,127.1,2022-05-21,2022-05-21
CLT,JFK,2022-05-22,147.1,2022-05-22,2022-05-22
CLT,JFK,2022-05-23,127.1,2022-05-23,2022-05-23
CLT,JFK,2022-05-24,105.1,2022-05-24,2022-05-24
CLT,JFK,2022-05-25,127.1,2022-05-25,2022-05-25
CLT,JFK,2022-05-26,147.1,2022-05-26,2022-05-26
CLT,JFK,2022-05-27,147.1,2022-05-27,2022-05-27
CLT,JFK,2022-05-28,147.1,2022-05-28,2022-05-28
CLT,JFK,2022-05-29,147.1,2022-05-29,2022-05-29
CLT,JFK,2022-05-30,176.09,2022-05-30,2022-05-30
CLT,JFK,2022-05-31,135.1,2022-05-31,2022-05-31
CLT,JFK,2022-06-01,147.1,2022-06-01,2022-06-01
CLT,JFK,2022-06-02,147.1,2022-06-02,2022-06-02
CLT,JFK,2022-06-03,147.1,2022-06-03,2022-06-03
CLT,LAX,2022-04-17,188.49,2022-04-17,2022-04-17
CLT,LAX,2022-04-18,258.09,2022-04-18,2022-04-18
CLT,LAX,2022-04-19,350.1,2022-04-19,2022-04-19
CLT,LAX,2022-04-20,350.1,2022-04-20,2022-04-20
CLT,LAX,2022-04-21,297.28,2022-04-21,2022-04-21
CLT,LAX,2022-04-22,350.1,2022-04-22,2022-04-22
CLT,LAX,2022-04-23,235.46,2022-04-23,2022-04-23
CLT,LAX,2022-04-24,158.09,2022-04-24,2022-04-24
CLT,LAX,2022-04-25,278.1,2022-04-25,2022-04-25
CLT,LAX,2022-04-26,247.28,2022-04-26,2022-04-26
CLT,LAX,2022-04-27,278.1,2022-04-27,2022-04-27
CLT,LAX,2022-04-28,167.09,2022-04-28,2022-04-28
CLT,LAX,2022-04-29,167.09,2022-04-29,2022-04-29
CLT,LAX,2022-04-30,178.09,2022-04-30,2022-04-30
CLT,LAX,2022-05-01,138.09,2022-05-01,2022-05-01
CLT,LAX,2022-05-02,230.7,2022-05-02,2022-05-02
CLT,LAX,2022-05-03,153.18,2022-05-03,2022-05-03
CLT,LAX,2022-05-04,186.1,2022-05-04,2022-05-04
CLT,LAX,2022-05-05,74.49,2022-05-05,2022-05-05
CLT,LAX,2022-05-06,207.09,2022-05-06,2022-05-06
CLT,LAX,2022-05-07,177.28,2022-05-07,2022-05-07
CLT,LAX,2022-05-08,328.1,2022-05-08,2022-05-08
CLT,LAX,2022-05-09,280.2,2022-05-09,2022-05-09
CLT,LAX,2022-05-10,186.1,2022-05-10,2022-05-10
CLT,LAX,2022-05-11,178.09,2022-05-11,2022-05-11
CLT,LAX,2022-05-12,172.49,2022-05-12,2022-05-12
CLT,LAX,2022-05-13,307.1,2022-05-13,2022-05-13
CLT,LAX,2022-05-14,246.1,2022-05-14,2022-05-14
CLT,LAX,2022-05-15,377.08,2022-05-15,2022-05-15
CLT,LAX,2022-05-16,196.08,2022-05-16,2022-05-16
CLT,LAX,2022-05-17,220.2,2022-05-17,2022-05-17
CLT,LAX,2022-05-18,178.09,2022-05-18,2022-05-18
CLT,LAX,2022-05-19,172.49,2022-05-19,2022-05-19
CLT,LAX,2022-05-20,196.08,2022-05-20,2022-05-20
CLT,LAX,2022-05-21,157.28,2022-05-21,2022-05-21
CLT,LAX,2022-05-22,324.08,2022-05-22,2022-05-22
CLT,LAX,2022-05-23,298.1,2022-05-23,2022-05-23
CLT,LAX,2022-05-24,248.2,2022-05-24,2022-05-24
CLT,LAX,2022-05-25,178.09,2022-05-25,2022-05-25
CLT,LAX,2022-05-26,198.09,2022-05-26,2022-05-26
CLT,LAX,2022-05-27,273.1,2022-05-27,2022-05-27
CLT,LAX,2022-05-28,207.28,2022-05-28,2022-05-28
CLT,LAX,2022-05-29,238.1,2022-05-29,2022-05-29
CLT,LAX,2022-05-30,354.08,2022-05-30,2022-05-30
CLT,LAX,2022-05-31,235.46,2022-05-31,2022-05-31
CLT,LAX,2022-06-01,207.28,2022-06-01,2022-06-01
CLT,LAX,2022-06-02,246.1,2022-06-02,2022-06-02
CLT,LAX,2022-06-03,216.1,2022-06-03,2022-06-03
CLT,LGA,2022-04-17,210.1,2022-04-17,2022-04-17
CLT,LGA,2022-04-18,210.1,2022-04-18,2022-04-18
CLT,LGA,2022-04-19,199.1,2022-04-19,2022-04-19
CLT,LGA,2022-04-20,199.1,2022-04-20,2022-04-20
CLT,LGA,2022-04-21,199.1,2022-04-21,2022-04-21
CLT,LGA,2022-04-22,199.1,2022-04-22,2022-04-22
CLT,LGA,2022-04-23,199.1,2022-04-23,2022-04-23
CLT,LGA,2022-04-24,297.1,2022-04-24,2022-04-24
CLT,LGA,2022-04-25,191.1,2022-04-25,2022-04-25
CLT,LGA,2022-04-26,180.1,2022-04-26,2022-04-26
CLT,LGA,2022-04-27,125.1,2022-04-27,2022-04-27
CLT,LGA,2022-04-28,130.7,2022-04-28,2022-04-28
CLT,LGA,2022-04-29,180.1,2022-04-29,2022-04-29
CLT,LGA,2022-04-30,180.1,2022-04-30,2022-04-30
CLT,LGA,2022-05-01,197.1,2022-05-01,2022-05-01
CLT,LGA,2022-05-02,127.1,2022-05-02,2022-05-02
CLT,LGA,2022-05-03,115.1,2022-05-03,2022-05-03
CLT,LGA,2022-05-04,115.1,2022-05-04,2022-05-04
CLT,LGA,2022-05-05,115.1,2022-05-05,2022-05-05
CLT,LGA,2022-05-06,120.7,2022-05-06,2022-05-06
CLT,LGA,2022-05-07,127.1,2022-05-07,2022-05-07
CLT,LGA,2022-05-08,126.1,2022-05-08,2022-05-08
CLT,LGA,2022-05-09,126.1,2022-05-09,2022-05-09
CLT,LGA,2022-05-10,105.1,2022-05-10,2022-05-10
CLT,LGA,2022-05-11,105.1,2022-05-11,2022-05-11
CLT,LGA,2022-05-12,120.11,2022-05-12,2022-05-12
CLT,LGA,2022-05-13,125.71,2022-05-13,2022-05-13
CLT,LGA,2022-05-14,126.1,2022-05-14,2022-05-14
CLT,LGA,2022-05-15,147.1,2022-05-15,2022-05-15
CLT,LGA,2022-05-16,127.1,2022-05-16,2022-05-16
CLT,LGA,2022-05-17,105.1,2022-05-17,2022-05-17
CLT,LGA,2022-05-18,105.1,2022-05-18,2022-05-18
CLT,LGA,2022-05-19,126.1,2022-05-19,2022-05-19
CLT,LGA,2022-05-20,146.1,2022-05-20,2022-05-20
CLT,LGA,2022-05-21,126.1,2022-05-21,2022-05-21
CLT,LGA,2022-05-22,147.1,2022-05-22,2022-05-22
CLT,LGA,2022-05-23,126.1,2022-05-23,2022-05-23
CLT,LGA,2022-05-24,105.1,2022-05-24,2022-05-24
CLT,LGA,2022-05-25,126.1,2022-05-25,2022-05-25
CLT,LGA,2022-05-26,146.1,2022-05-26,2022-05-26
CLT,LGA,2022-05-27,167.11,2022-05-27,2022-05-27
CLT,LGA,2022-05-28,146.1,2022-05-28,2022-05-28
CLT,LGA,2022-05-29,146.1,2022-05-29,2022-05-29
CLT,LGA,2022-05-30,167.09,2022-05-30,2022-05-30
CLT,LGA,2022-05-31,125.11,2022-05-31,2022-05-31
CLT,LGA,2022-06-01,126.1,2022-06-01,2022-06-01
CLT,LGA,2022-06-02,146.1,2022-06-02,2022-06-02
CLT,LGA,2022-06-03,147.1,2022-06-03,2022-06-03
CLT,MIA,2022-04-17,210.1,2022-04-17,2022-04-17
CLT,MIA,2022-04-18,210.1,2022-04-18,2022-04-18
CLT,MIA,2022-04-19,199.1,2022-04-19,2022-04-19
CLT,MIA,2022-04-20,199.1,2022-04-20,2022-04-20
CLT,MIA,2022-04-21,199.1,2022-04-21,2022-04-21
CLT,MIA,2022-04-22,148.49,2022-04-22,2022-04-22
CLT,MIA,2022-04-23,154.08,2022-04-23,2022-04-23
CLT,MIA,2022-04-24,191.1,2022-04-24,2022-04-24
CLT,MIA,2022-04-25,131.11,2022-04-25,2022-04-25
CLT,MIA,2022-04-26,72.87,2022-04-26,2022-04-26
CLT,MIA,2022-04-27,92.89,2022-04-27,2022-04-27
CLT,MIA,2022-04-28,154.08,2022-04-28,2022-04-28
CLT,MIA,2022-04-29,131.11,2022-04-29,2022-04-29
CLT,MIA,2022-04-30,131.11,2022-04-30,2022-04-30
CLT,MIA,2022-05-01,134.08,2022-05-01,2022-05-01
CLT,MIA,2022-05-02,72.87,2022-05-02,2022-05-02
CLT,MIA,2022-05-03,106.1,2022-05-03,2022-05-03
CLT,MIA,2022-05-04,72.87,2022-05-04,2022-05-04
CLT,MIA,2022-05-05,92.49,2022-05-05,2022-05-05
CLT,MIA,2022-05-06,94.28,2022-05-06,2022-05-06
CLT,MIA,2022-05-07,94.28,2022-05-07,2022-05-07
CLT,MIA,2022-05-08,70.18,2022-05-08,2022-05-08
CLT,MIA,2022-05-09,70.18,2022-05-09,2022-05-09
CLT,MIA,2022-05-10,70.18,2022-05-10,2022-05-10
CLT,MIA,2022-05-11,70.18,2022-05-11,2022-05-11
CLT,MIA,2022-05-12,94.28,2022-05-12,2022-05-12
CLT,MIA,2022-05-13,128.08,2022-05-13,2022-05-13
CLT,MIA,2022-05-14,127.1,2022-05-14,2022-05-14
CLT,MIA,2022-05-15,160.1,2022-05-15,2022-05-15
CLT,MIA,2022-05-16,78.47,2022-05-16,2022-05-16
CLT,MIA,2022-05-17,70.18,2022-05-17,2022-05-17
CLT,MIA,2022-05-18,70.18,2022-05-18,2022-05-18
CLT,MIA,2022-05-19,92.49,2022-05-19,2022-05-19
CLT,MIA,2022-05-20,78.47,2022-05-20,2022-05-20
CLT,MIA,2022-05-21,127.1,2022-05-21,2022-05-21
CLT,MIA,2022-05-22,152.1,2022-05-22,2022-05-22
CLT,MIA,2022-05-23,78.47,2022-05-23,2022-05-23
CLT,MIA,2022-05-24,77.1,2022-05-24,2022-05-24
CLT,MIA,2022-05-25,119.1,2022-05-25,2022-05-25
CLT,MIA,2022-05-26,118.09,2022-05-26,2022-05-26
CLT,MIA,2022-05-27,148.09,2022-05-27,2022-05-27
CLT,MIA,2022-05-28,129.1,2022-05-28,2022-05-28
CLT,MIA,2022-05-29,120.1,2022-05-29,2022-05-29
CLT,MIA,2022-05-30,172.09,2022-05-30,2022-05-30
CLT,MIA,2022-05-31,119.1,2022-05-31,2022-05-31
CLT,MIA,2022-06-01,110.1,2022-06-01,2022-06-01
CLT,MIA,2022-06-02,118.09,2022-06-02,2022-06-02
CLT,MIA,2022-06-03,137.1,2022-06-03,2022-06-03
CLT,OAK,2022-04-17,435.1,2022-04-17,2022-04-17
CLT,OAK,2022-04-18,369.1,2022-04-18,2022-04-18
CLT,OAK,2022-04-19,430.1,2022-04-19,2022-04-19
CLT,OAK,2022-04-20,354.6,2022-04-20,2022-04-20
CLT,OAK,2022-04-21,351.08,2022-04-21,2022-04-21
CLT,OAK,2022-04-22,168.49,2022-04-22,2022-04-22
CLT,OAK,2022-04-23,239.46,2022-04-23,2022-04-23
CLT,OAK,2022-04-24,258.09,2022-04-24,2022-04-24
CLT,OAK,2022-04-25,345.08,2022-04-25,2022-04-25
CLT,OAK,2022-04-26,223.18,2022-04-26,2022-04-26
CLT,OAK,2022-04-27,273.18,2022-04-27,2022-04-27
CLT,OAK,2022-04-28,183.18,2022-04-28,2022-04-28
CLT,OAK,2022-04-29,158.09,2022-04-29,2022-04-29
CLT,OAK,2022-04-30,207.28,2022-04-30,2022-04-30
CLT,OAK,2022-05-01,158.09,2022-05-01,2022-05-01
CLT,OAK,2022-05-02,315.08,2022-05-02,2022-05-02
CLT,OAK,2022-05-03,153.18,2022-05-03,2022-05-03
CLT,OAK,2022-05-04,98.09,2022-05-04,2022-05-04
CLT,OAK,2022-05-05,223.18,2022-05-05,2022-05-05
CLT,OAK,2022-05-06,128.08,2022-05-06,2022-05-06
CLT,OAK,2022-05-07,177.28,2022-05-07,2022-05-07
CLT,OAK,2022-05-08,328.08,2022-05-08,2022-05-08
CLT,OAK,2022-05-09,493.08,2022-05-09,2022-05-09
CLT,OAK,2022-05-10,363.18,2022-05-10,2022-05-10
CLT,OAK,2022-05-11,363.18,2022-05-11,2022-05-11
CLT,OAK,2022-05-12,363.18,2022-05-12,2022-05-12
CLT,OAK,2022-05-13,128.08,2022-05-13,2022-05-13
CLT,OAK,2022-05-14,387.28,2022-05-14,2022-05-14
CLT,OAK,2022-05-15,538.11,2022-05-15,2022-05-15
CLT,OAK,2022-05-16,328.08,2022-05-16,2022-05-16
CLT,OAK,2022-05-17,329.46,2022-05-17,2022-05-17
CLT,OAK,2022-05-18,313.18,2022-05-18,2022-05-18
CLT,OAK,2022-05-19,387.28,2022-05-19,2022-05-19
CLT,OAK,2022-05-20,128.08,2022-05-20,2022-05-20
CLT,OAK,2022-05-21,157.28,2022-05-21,2022-05-21
CLT,OAK,2022-05-22,258.09,2022-05-22,2022-05-22
CLT,OAK,2022-05-23,370.08,2022-05-23,2022-05-23
CLT,OAK,2022-05-24,295.08,2022-05-24,2022-05-24
